id,dep,nom_simple,nom,nom_espace,nom_reel,long,lat
29125,71,sommant,SOMMANT,sommant,Sommant,4.21667,47.05
29126,71,blanot-71,BLANOT,blanot,Blanot,4.73333,46.4667
29127,71,crissey-71,CRISSEY,crissey,Crissey,4.88333,46.8167
29128,71,saules-71,SAULES,saules,Saules,4.66667,46.65
29129,71,villeneuve-en-montagne,VILLENEUVE-EN-MONTAGNE,villeneuve en montagne,Villeneuve-en-Montagne,4.61667,46.7667
29130,71,sainte-croix-71,SAINTE-CROIX,sainte croix,Sainte-Croix,5.25,46.5667
29131,71,montcony,MONTCONY,montcony,Montcony,5.3,46.7
29132,71,charnay-les-chalon,CHARNAY-LES-CHALON,charnay les chalon,Charnay-lès-Chalon,5.1,46.9333
29133,71,montagny-pres-louhans,MONTAGNY-PRES-LOUHANS,montagny pres louhans,Montagny-près-Louhans,5.26667,46.65
29134,71,grande-verriere,LA GRANDE-VERRIERE,la grande verriere,La Grande-Verrière,4.13333,46.9667
29135,71,saint-andre-en-bresse,SAINT-ANDRE-EN-BRESSE,saint andre en bresse,Saint-André-en-Bresse,5.08333,46.65
29136,71,juif,JUIF,juif,Juif,5.16667,46.6833
29137,71,saint-julien-de-jonzy,SAINT-JULIEN-DE-JONZY,saint julien de jonzy,Saint-Julien-de-Jonzy,4.1425,46.237
29138,71,beaubery,BEAUBERY,beaubery,Beaubery,4.4,46.4
29139,71,bruailles,BRUAILLES,bruailles,Bruailles,5.23333,46.6
29140,71,nochize,NOCHIZE,nochize,Nochize,4.17334,46.3953
29141,71,verze,VERZE,verze,Verzé,4.73333,46.3667
29142,71,matour,MATOUR,matour,Matour,4.48333,46.3
29143,71,chapelle-de-bragny,LA CHAPELLE-DE-BRAGNY,la chapelle de bragny,La Chapelle-de-Bragny,4.76667,46.6333
29144,71,damerey,DAMEREY,damerey,Damerey,4.98333,46.8333
29145,71,chapaize,CHAPAIZE,chapaize,Chapaize,4.75,46.55
29146,71,gibles,GIBLES,gibles,Gibles,4.38333,46.3167
29147,71,celle-en-morvan,LA CELLE-EN-MORVAN,la celle en morvan,La Celle-en-Morvan,4.18223,47.0123
29148,71,cheilly-les-maranges,CHEILLY-LES-MARANGES,cheilly les maranges,Cheilly-lès-Maranges,4.66667,46.9
29149,71,montpont-en-bresse,MONTPONT-EN-BRESSE,montpont en bresse,Montpont-en-Bresse,5.15,46.55
29150,71,cuiseaux,CUISEAUX,cuiseaux,Cuiseaux,5.4,46.5
29151,71,lesme,LESME,lesme,Lesme,3.71667,46.65
29152,71,ouroux-sous-le-bois-sainte-marie,OUROUX-SOUS-LE-BOIS-SAINTE-MARIE,ouroux sous le bois sainte marie,Ouroux-sous-le-Bois-Sainte-Marie,4.31084,46.3592
29153,71,roche-vineuse,LA ROCHE-VINEUSE,la roche vineuse,La Roche-Vineuse,4.71667,46.35
29154,71,verissey,VERISSEY,verissey,Vérissey,5.11667,46.7
29155,71,senozan,SENOZAN,senozan,Senozan,4.86667,46.3833
29156,71,bizots,LES BIZOTS,les bizots,Bizots,4.38333,46.75
29157,71,saint-romain-sous-gourdon,SAINT-ROMAIN-SOUS-GOURDON,saint romain sous gourdon,Saint-Romain-sous-Gourdon,4.4,46.6167
29158,71,tronchy,TRONCHY,tronchy,Tronchy,5.06667,46.7167
29159,71,plottes,PLOTTES,plottes,Plottes,4.86667,46.5333
29160,71,granges-71,GRANGES,granges,Granges,4.73333,46.7333
29161,71,hurigny,HURIGNY,hurigny,Hurigny,4.8,46.35
29162,71,saint-jean-de-vaux,SAINT-JEAN-DE-VAUX,saint jean de vaux,Saint-Jean-de-Vaux,4.7,46.8167
29163,71,genete,LA GENETE,la genete,La Genête,5.05,46.55
29164,71,gergy,GERGY,gergy,Gergy,4.93333,46.8667
29165,71,morlet,MORLET,morlet,Morlet,4.51667,46.95
29166,71,saint-eugene-71,SAINT-EUGENE,saint eugene,Saint-Eugène,4.18333,46.7333
29167,71,change-71,CHANGE,change,Changé,4.63333,46.9333
29168,71,saint-ambreuil,SAINT-AMBREUIL,saint ambreuil,Saint-Ambreuil,4.86667,46.6833
29169,71,chaintre,CHAINTRE,chaintre,Chaintré,4.76667,46.2667
29170,71,couches,COUCHES,couches,Couches,4.5725,46.8698
29171,71,saint-germain-en-brionnais,SAINT-GERMAIN-EN-BRIONNAIS,saint germain en brionnais,Saint-Germain-en-Brionnais,4.26667,46.35
29172,71,artaix,ARTAIX,artaix,Artaix,4,46.25
29173,71,saint-jean-de-trezy,SAINT-JEAN-DE-TREZY,saint jean de trezy,Saint-Jean-de-Trézy,4.58333,46.8333
29174,71,saint-aubin-en-charollais,SAINT-AUBIN-EN-CHAROLLAIS,saint aubin en charollais,Saint-Aubin-en-Charollais,4.21667,46.5
29175,71,saint-christophe-en-brionnais,SAINT-CHRISTOPHE-EN-BRIONNAIS,saint christophe en brionnais,Saint-Christophe-en-Brionnais,4.17806,46.2895
29176,71,bois-sainte-marie,BOIS-SAINTE-MARIE,bois sainte marie,Bois-Sainte-Marie,4.35,46.3167
29177,71,pruzilly,PRUZILLY,pruzilly,Pruzilly,4.7,46.25
29178,71,laize,LAIZE,laize,Laizé,4.8,46.4
29179,71,uchon,UCHON,uchon,Uchon,4.25,46.8167
29180,71,fontenay-71,FONTENAY,fontenay,Fontenay,4.3,46.4667
29181,71,saint-leger-sous-beuvray,SAINT-LEGER-SOUS-BEUVRAY,saint leger sous beuvray,Saint-Léger-sous-Beuvray,4.1,46.9167
29182,71,germagny,GERMAGNY,germagny,Germagny,4.6,46.6667
29183,71,saint-edmond,SAINT-EDMOND,saint edmond,Saint-Edmond,4.21667,46.2
29184,71,paray-le-monial,PARAY-LE-MONIAL,paray le monial,Paray-le-Monial,4.11667,46.45
29185,71,petite-verriere,LA PETITE-VERRIERE,la petite verriere,La Petite-Verrière,4.13333,47.05
29186,71,navilly,NAVILLY,navilly,Navilly,5.15,46.9333
29187,71,saint-martin-sous-montaigu,SAINT-MARTIN-SOUS-MONTAIGU,saint martin sous montaigu,Saint-Martin-sous-Montaigu,4.71667,46.8167
29188,71,frontenaud,FRONTENAUD,frontenaud,Frontenaud,5.3,46.55
29189,71,simard,SIMARD,simard,Simard,5.18333,46.7167
29190,71,lans,LANS,lans,Lans,4.91667,46.7667
29191,71,chiddes-71,CHIDDES,chiddes,Chiddes,4.51667,46.45
29192,71,saint-martin-la-patrouille,SAINT-MARTIN-LA-PATROUILLE,saint martin la patrouille,Saint-Martin-la-Patrouille,4.53333,46.5833
29193,71,saint-desert,SAINT-DESERT,saint desert,Saint-Désert,4.7,46.75
29194,71,perrigny-sur-loire,PERRIGNY-SUR-LOIRE,perrigny sur loire,Perrigny-sur-Loire,3.83333,46.5333
29195,71,sanvignes-les-mines,SANVIGNES-LES-MINES,sanvignes les mines,Sanvignes-les-Mines,4.3,46.6667
29196,71,issy-l-eveque,ISSY-L'EVEQUE,issy l eveque,Issy-l'Évêque,3.96667,46.7167
29197,71,dennevy,DENNEVY,dennevy,Dennevy,4.65,46.8667
29198,71,fretterans,FRETTERANS,fretterans,Fretterans,5.28333,46.9167
29199,71,anost,ANOST,anost,Anost,4.1,47.0667
29200,71,hautefond,HAUTEFOND,hautefond,Hautefond,4.19361,46.4384
29201,71,monthelon-71,MONTHELON,monthelon,Monthelon,4.23333,46.95
29202,71,jambles,JAMBLES,jambles,Jambles,4.7,46.7667
29203,71,bissy-sur-fley,BISSY-SUR-FLEY,bissy sur fley,Bissy-sur-Fley,4.61667,46.6667
29204,71,donzy-le-national,DONZY-LE-NATIONAL,donzy le national,Donzy-le-National,4.56667,46.45
29205,71,lalheue,LALHEUE,lalheue,Lalheue,4.78333,46.65
29206,71,bourgvilain,BOURGVILAIN,bourgvilain,Bourgvilain,4.63333,46.3667
29207,71,martigny-le-comte,MARTIGNY-LE-COMTE,martigny le comte,Martigny-le-Comte,4.33333,46.5333
29208,71,grandvaux,GRANDVAUX,grandvaux,Grandvaux,4.18333,46.5
29209,71,comelle,LA COMELLE,la comelle,La Comelle,4.11667,46.8833
29210,71,versaugues,VERSAUGUES,versaugues,Versaugues,4.06667,46.35
29211,71,chalmoux,CHALMOUX,chalmoux,Chalmoux,3.83333,46.6
29212,71,cuzy,CUZY,cuzy,Cuzy,4.03333,46.7667
29213,71,saisy,SAISY,saisy,Saisy,4.55,46.95
29214,71,montmort,MONTMORT,montmort,Montmort,4.08333,46.7333
29215,71,guerfand,GUERFAND,guerfand,Guerfand,5.03333,46.7833
29216,71,burnand,BURNAND,burnand,Burnand,4.63333,46.6
29217,71,champlecy,CHAMPLECY,champlecy,Champlecy,4.25,46.4667
29218,71,chaux-71,LA CHAUX,la chaux,La Chaux,5.26667,46.8333
29219,71,tartre,LE TARTRE,le tartre,Le Tartre,5.36667,46.75
29220,71,saint-didier-en-bresse,SAINT-DIDIER-EN-BRESSE,saint didier en bresse,Saint-Didier-en-Bresse,5.08333,46.85
29221,71,chapelle-de-guinchay,LA CHAPELLE-DE-GUINCHAY,la chapelle de guinchay,La Chapelle-de-Guinchay,4.75,46.2
29222,71,bellevesvre,BELLEVESVRE,bellevesvre,Bellevesvre,5.36667,46.8333
29223,71,pourlans,POURLANS,pourlans,Pourlans,5.23333,46.95
29224,71,saint-berain-sur-dheune,SAINT-BERAIN-SUR-DHEUNE,saint berain sur dheune,Saint-Bérain-sur-Dheune,4.6,46.8167
29225,71,saint-vincent-des-pres-71,SAINT-VINCENT-DES-PRES,saint vincent des pres,Saint-Vincent-des-Prés,4.56667,46.4667
29226,71,saint-gilles-71,SAINT-GILLES,saint gilles,Saint-Gilles,4.66667,46.8833
29227,71,burzy,BURZY,burzy,Burzy,4.58333,46.6
29228,71,charmee,LA CHARMEE,la charmee,La Charmée,4.8,46.7167
29229,71,planois,LE PLANOIS,le planois,Le Planois,5.33333,46.7833
29230,71,semur-en-brionnais,SEMUR-EN-BRIONNAIS,semur en brionnais,Semur-en-Brionnais,4.08333,46.2667
29231,71,saint-amour-bellevue,SAINT-AMOUR-BELLEVUE,saint amour bellevue,Saint-Amour-Bellevue,4.75,46.25
29232,71,saint-martin-de-lixy,SAINT-MARTIN-DE-LIXY,saint martin de lixy,Saint-Martin-de-Lixy,4.25,46.2
29233,71,sainte-radegonde-71,SAINTE-RADEGONDE,sainte radegonde,Sainte-Radegonde,4.06667,46.6833
29234,71,saint-sernin-du-bois,SAINT-SERNIN-DU-BOIS,saint sernin du bois,Saint-Sernin-du-Bois,4.43333,46.8333
29235,71,massilly,MASSILLY,massilly,Massilly,4.66667,46.4833
29236,71,oye,OYE,oye,Oyé,4.18333,46.3167
29237,71,montceaux-ragny,MONTCEAUX-RAGNY,montceaux ragny,Montceaux-Ragny,4.85,46.6167
29238,71,ouroux-sur-saone,OUROUX-SUR-SAONE,ouroux sur saone,Ouroux-sur-Saône,4.95,46.7167
29239,71,dampierre-en-bresse,DAMPIERRE-EN-BRESSE,dampierre en bresse,Dampierre-en-Bresse,5.2,46.8333
29240,71,macon,MACON,macon,Mâcon,4.83333,46.3
29241,71,prety,PRETY,prety,Préty,4.93333,46.5333
29242,71,lessard-le-national,LESSARD-LE-NATIONAL,lessard le national,Lessard-le-National,4.83333,46.8667
29243,71,sennecey-le-grand,SENNECEY-LE-GRAND,sennecey le grand,Sennecey-le-Grand,4.86667,46.65
29244,71,montmelard,MONTMELARD,montmelard,Montmelard,4.41667,46.3333
29245,71,bussieres-71,BUSSIERES,bussieres,Bussières,4.70112,46.3392
29246,71,saint-symphorien-d-ancelles,SAINT-SYMPHORIEN-D'ANCELLES,saint symphorien d ancelles,Saint-Symphorien-d'Ancelles,4.76667,46.2
29247,71,cronat,CRONAT,cronat,Cronat,3.68333,46.7228
29248,71,vergisson,VERGISSON,vergisson,Vergisson,4.71667,46.3
29249,71,collonge-la-madeleine,COLLONGE-LA-MADELEINE,collonge la madeleine,Collonge-la-Madeleine,4.51667,46.9333
29250,71,ciel,CIEL,ciel,Ciel,5.05,46.8833
29251,71,salle-71,LA SALLE,la salle,La Salle,4.86667,46.4
29252,71,saint-verand-71,SAINT-VERAND,saint verand,Saint-Vérand,4.73556,46.2545
29253,71,melay-71,MELAY,melay,Melay,4.01695,46.2137
29254,71,villeneuve-71,LA VILLENEUVE,la villeneuve,La Villeneuve,5.16667,46.95
29255,71,chalon-sur-saone,CHALON-SUR-SAONE,chalon sur saone,Chalon-sur-Saône,4.85,46.7833
29256,71,savigny-en-revermont,SAVIGNY-EN-REVERMONT,savigny en revermont,Savigny-en-Revermont,5.41667,46.6333
29257,71,torpes-71,TORPES,torpes,Torpes,5.33333,46.8333
29258,71,puley,LE PULEY,le puley,Le Puley,4.55,46.6833
29259,71,saint-point,SAINT-POINT,saint point,Saint-Point,4.61667,46.3333
29260,71,marizy,MARIZY,marizy,Marizy,4.41667,46.5667
29261,71,saunieres,SAUNIERES,saunieres,Saunières,5.08333,46.9
29262,71,royer,ROYER,royer,Royer,4.81667,46.55
29263,71,marnay-71,MARNAY,marnay,Marnay,4.91667,46.7
29264,71,vers-71,VERS,vers,Vers,4.85,46.5833
29265,71,loyere,LA LOYERE,la loyere,La Loyère,4.83333,46.8333
29266,71,saint-ythaire,SAINT-YTHAIRE,saint ythaire,Saint-Ythaire,4.61667,46.5667
29267,71,oslon,OSLON,oslon,Oslon,4.91667,46.7833
29268,71,miroir,LE MIROIR,le miroir,Le Miroir,5.33333,46.5167
29269,71,palleau,PALLEAU,palleau,Palleau,5.03333,46.95
29270,71,saint-huruge,SAINT-HURUGE,saint huruge,Saint-Huruge,4.56667,46.5833
29271,71,martailly-les-brancion,MARTAILLY-LES-BRANCION,martailly les brancion,Martailly-lès-Brancion,4.8,46.5333
29272,71,saint-leger-les-paray,SAINT-LEGER-LES-PARAY,saint leger les paray,Saint-Léger-lès-Paray,4.08917,46.4734
29273,71,cluny,CLUNY,cluny,Cluny,4.65,46.4333
29274,71,clermain,CLERMAIN,clermain,Clermain,4.58333,46.3667
29275,71,saint-vincent-bragny,SAINT-VINCENT-BRAGNY,saint vincent bragny,Saint-Vincent-Bragny,4.125,46.5342
29276,71,montbellet,MONTBELLET,montbellet,Montbellet,4.86667,46.4833
29277,71,sivignon,SIVIGNON,sivignon,Sivignon,4.5,46.4167
29278,71,milly-lamartine,MILLY-LAMARTINE,milly lamartine,Milly-Lamartine,4.7,46.35
29279,71,charolles,CHAROLLES,charolles,Charolles,4.28333,46.4333
29280,71,cressy-sur-somme,CRESSY-SUR-SOMME,cressy sur somme,Cressy-sur-Somme,3.86667,46.7
29281,71,saint-boil,SAINT-BOIL,saint boil,Saint-Boil,4.68333,46.65
29282,71,varennes-les-macon,VARENNES-LES-MACON,varennes les macon,Varennes-lès-Mâcon,4.8,46.2667
29283,71,chapelle-du-mont-de-france,LA CHAPELLE-DU-MONT-DE-FRANCE,la chapelle du mont de france,La Chapelle-du-Mont-de-France,4.53584,46.382
29284,71,vinzelles-71,VINZELLES,vinzelles,Vinzelles,4.76667,46.2667
29285,71,sologny,SOLOGNY,sologny,Sologny,4.68333,46.35
29286,71,beauvernois,BEAUVERNOIS,beauvernois,Beauvernois,5.4385,46.8333
29287,71,dyo,DYO,dyo,Dyo,4.28333,46.35
29288,71,gilly-sur-loire,GILLY-SUR-LOIRE,gilly sur loire,Gilly-sur-Loire,3.78333,46.5333
29289,71,peronne-71,PERONNE,peronne,Péronne,4.81667,46.4333
29290,71,tavernay,TAVERNAY,tavernay,Tavernay,4.23333,47.0167
29291,71,prisse,PRISSE,prisse,Prissé,4.75,46.3167
29292,71,saint-denis-de-vaux,SAINT-DENIS-DE-VAUX,saint denis de vaux,Saint-Denis-de-Vaux,4.7,46.8
29293,71,donzy-le-pertuis,DONZY-LE-PERTUIS,donzy le pertuis,Donzy-le-Pertuis,4.71667,46.45
29294,71,dompierre-les-ormes,DOMPIERRE-LES-ORMES,dompierre les ormes,Dompierre-les-Ormes,4.48333,46.35
29295,71,vindecy,VINDECY,vindecy,Vindecy,4.01667,46.35
29296,71,longepierre,LONGEPIERRE,longepierre,Longepierre,5.2,46.9333
29297,71,abergement-sainte-colombe,L'ABERGEMENT-SAINTE-COLOMBE,l abergement sainte colombe,L'Abergement-Sainte-Colombe,5.00695,46.7525
29298,71,serrigny-en-bresse,SERRIGNY-EN-BRESSE,serrigny en bresse,Serrigny-en-Bresse,5.11667,46.8167
29299,71,viry-71,VIRY,viry,Viry,4.33333,46.2833
29300,71,flacey-en-bresse,FLACEY-EN-BRESSE,flacey en bresse,Flacey-en-Bresse,5.4,46.6
29301,71,saint-maurice-les-couches,SAINT-MAURICE-LES-COUCHES,saint maurice les couches,Saint-Maurice-lès-Couches,4.6,46.8833
29302,71,tintry,TINTRY,tintry,Tintry,4.5,46.9333
29303,71,champforgeuil,CHAMPFORGEUIL,champforgeuil,Champforgeuil,4.83333,46.8167
29304,71,saint-gervais-en-valliere,SAINT-GERVAIS-EN-VALLIERE,saint gervais en valliere,Saint-Gervais-en-Vallière,4.95,46.9333
29305,71,saint-didier-sur-arroux,SAINT-DIDIER-SUR-ARROUX,saint didier sur arroux,Saint-Didier-sur-Arroux,4.11667,46.8333
29306,71,saint-maurice-de-satonnay,SAINT-MAURICE-DE-SATONNAY,saint maurice de satonnay,Saint-Maurice-de-Satonnay,4.78333,46.4167
29307,71,saint-pierre-de-varennes,SAINT-PIERRE-DE-VARENNES,saint pierre de varennes,Saint-Pierre-de-Varennes,4.5,46.8333
29308,71,dompierre-sous-sanvignes,DOMPIERRE-SOUS-SANVIGNES,dompierre sous sanvignes,Dompierre-sous-Sanvignes,4.22528,46.652
29309,71,ormes-71,ORMES,ormes,Ormes,4.96667,46.6333
29310,71,allerey-sur-saone,ALLEREY-SUR-SAONE,allerey sur saone,Allerey-sur-Saône,4.98278,46.9059
29311,71,curdin,CURDIN,curdin,Curdin,3.98333,46.6
29312,71,bordes-71,LES BORDES,les bordes,Bordes,5.02889,46.8964
29313,71,uchizy,UCHIZY,uchizy,Uchizy,4.88333,46.5
29314,71,gueugnon,GUEUGNON,gueugnon,Gueugnon,4.06667,46.6
29315,71,chissey-les-macon,CHISSEY-LES-MACON,chissey les macon,Chissey-lès-Mâcon,4.73333,46.5167
29316,71,vitry-les-cluny,VITRY-LES-CLUNY,vitry les cluny,Vitry-lès-Cluny,4.58333,46.4833
29317,71,saint-gengoux-de-scisse,SAINT-GENGOUX-DE-SCISSE,saint gengoux de scisse,Saint-Gengoux-de-Scissé,4.78333,46.4667
29318,71,chapelle-sous-uchon,LA CHAPELLE-SOUS-UCHON,la chapelle sous uchon,La Chapelle-sous-Uchon,4.23333,46.8333
29319,71,creches-sur-saone,CRECHES-SUR-SAONE,creches sur saone,Crêches-sur-Saône,4.78333,46.25
29320,71,varennes-le-grand,VARENNES-LE-GRAND,varennes le grand,Varennes-le-Grand,4.88333,46.7167
29321,71,montcoy,MONTCOY,montcoy,Montcoy,5,46.8
29322,71,ecuisses,ECUISSES,ecuisses,Écuisses,4.53333,46.75
29323,71,racineuse,LA RACINEUSE,la racineuse,La Racineuse,5.15,46.8333
29324,71,sampigny-les-maranges,SAMPIGNY-LES-MARANGES,sampigny les maranges,Sampigny-lès-Maranges,4.65,46.9
29325,71,chauffailles,CHAUFFAILLES,chauffailles,Chauffailles,4.33333,46.2
29326,71,montcenis,MONTCENIS,montcenis,Montcenis,4.38333,46.7833
29327,71,saint-martin-en-gatinois,SAINT-MARTIN-EN-GATINOIS,saint martin en gatinois,Saint-Martin-en-Gâtinois,5.01667,46.9333
29328,71,saint-martin-du-tartre,SAINT-MARTIN-DU-TARTRE,saint martin du tartre,Saint-Martin-du-Tartre,4.61667,46.6333
29329,71,fragnes,FRAGNES,fragnes,Fragnes,4.83333,46.8333
29330,71,rosey-71,ROSEY,rosey,Rosey,4.7,46.75
29331,71,toutenant,TOUTENANT,toutenant,Toutenant,5.11667,46.8667
29332,71,saint-martin-du-mont-71,SAINT-MARTIN-DU-MONT,saint martin du mont,Saint-Martin-du-Mont,5.29167,46.6167
29333,71,dracy-les-couches,DRACY-LES-COUCHES,dracy les couches,Dracy-lès-Couches,4.58333,46.8833
29334,71,lessard-en-bresse,LESSARD-EN-BRESSE,lessard en bresse,Lessard-en-Bresse,5.08333,46.7333
29335,71,mont-saint-vincent,MONT-SAINT-VINCENT,mont saint vincent,Mont-Saint-Vincent,4.48333,46.6333
29336,71,genelard,GENELARD,genelard,Génelard,4.23333,46.5833
29337,71,baudemont,BAUDEMONT,baudemont,Baudemont,4.28528,46.2873
29338,71,bissy-la-maconnaise,BISSY-LA-MACONNAISE,bissy la maconnaise,Bissy-la-Mâconnaise,4.78333,46.4833
29339,71,charbonnieres-71,CHARBONNIERES,charbonnieres,Charbonnières,4.83333,46.3833
29340,71,saint-aubin-sur-loire,SAINT-AUBIN-SUR-LOIRE,saint aubin sur loire,Saint-Aubin-sur-Loire,3.75,46.5667
29341,71,bouzeron,BOUZERON,bouzeron,Bouzeron,4.73333,46.8833
29342,71,rully-71,RULLY,rully,Rully,4.75,46.8667
29343,71,aluze,ALUZE,aluze,Aluze,4.68333,46.85
29344,71,frette-71,LA FRETTE,la frette,La Frette,5.05,46.6333
29345,71,moroges,MOROGES,moroges,Moroges,4.68333,46.75
29346,71,beaurepaire-en-bresse,BEAUREPAIRE-EN-BRESSE,beaurepaire en bresse,Beaurepaire-en-Bresse,5.38333,46.6667
29347,71,saint-etienne-en-bresse,SAINT-ETIENNE-EN-BRESSE,saint etienne en bresse,Saint-Étienne-en-Bresse,5.05,46.7
29348,71,sigy-le-chatel,SIGY-LE-CHATEL,sigy le chatel,Sigy-le-Châtel,4.58333,46.55
29349,71,charrecey,CHARRECEY,charrecey,Charrecey,4.66667,46.8333
29350,71,marigny-71,MARIGNY,marigny,Marigny,4.46667,46.6833
29351,71,saint-martin-de-commune,SAINT-MARTIN-DE-COMMUNE,saint martin de commune,Saint-Martin-de-Commune,4.51667,46.9
29352,71,lournand,LOURNAND,lournand,Lournand,4.65,46.45
29353,71,saint-symphorien-de-marmagne,SAINT-SYMPHORIEN-DE-MARMAGNE,saint symphorien de marmagne,Saint-Symphorien-de-Marmagne,4.33333,46.8333
29354,71,grevilly,GREVILLY,grevilly,Grevilly,4.81667,46.5167
29355,71,bosjean,BOSJEAN,bosjean,Bosjean,5.33333,46.7667
29356,71,chapelle-sous-brancion,LA CHAPELLE-SOUS-BRANCION,la chapelle sous brancion,La Chapelle-sous-Brancion,4.78333,46.55
29357,71,givry-71,GIVRY,givry,Givry,4.74306,46.7823
29358,71,varenne-saint-germain,VARENNE-SAINT-GERMAIN,varenne saint germain,Varenne-Saint-Germain,4.02528,46.4289
29359,71,villegaudin,VILLEGAUDIN,villegaudin,Villegaudin,5.1,46.8
29360,71,dommartin-les-cuiseaux,DOMMARTIN-LES-CUISEAUX,dommartin les cuiseaux,Dommartin-lès-Cuiseaux,5.3,46.5
29361,71,blanzy,BLANZY,blanzy,Blanzy,4.38333,46.7
29362,71,burgy,BURGY,burgy,Burgy,4.83333,46.4667
29363,71,loisy-71,LOISY,loisy,Loisy,5.03333,46.5833
29364,71,ballore,BALLORE,ballore,Ballore,4.36667,46.5333
29365,71,bonnay-71,BONNAY,bonnay,Bonnay,4.61667,46.55
29366,71,montagny-les-buxy,MONTAGNY-LES-BUXY,montagny les buxy,Montagny-lès-Buxy,4.66667,46.7
29367,71,saint-agnan-71,SAINT-AGNAN,saint agnan,Saint-Agnan,3.88,46.5048
29368,71,saint-maurice-des-champs,SAINT-MAURICE-DES-CHAMPS,saint maurice des champs,Saint-Maurice-des-Champs,4.61667,46.6333
29369,71,tramayes,TRAMAYES,tramayes,Tramayes,4.6,46.3
29370,71,varenne-l-arconce,VARENNE-L'ARCONCE,varenne l arconce,Varenne-l'Arconce,4.15,46.3333
29371,71,farges-les-chalon,FARGES-LES-CHALON,farges les chalon,Farges-lès-Chalon,4.8,46.8333
29372,71,clesse-71,CLESSE,clesse,Clessé,4.81667,46.4167
29373,71,vareilles-71,VAREILLES,vareilles,Vareilles,4.26056,46.2984
29374,71,rancy,RANCY,rancy,Rancy,5.08333,46.6
29375,71,curtil-sous-burnand,CURTIL-SOUS-BURNAND,curtil sous burnand,Curtil-sous-Burnand,4.61667,46.5833
29376,71,bourg-le-comte,BOURG-LE-COMTE,bourg le comte,Bourg-le-Comte,3.98333,46.3
29377,71,sainte-foy-71,SAINTE-FOY,sainte foy,Sainte-Foy,4.12889,46.2778
29378,71,guiche-71,LA GUICHE,la guiche,La Guiche,4.45,46.55
29379,71,fleurville,FLEURVILLE,fleurville,Fleurville,4.88333,46.45
29380,71,charmoy-71,CHARMOY,charmoy,Charmoy,4.33306,46.7562
29381,71,trivy,TRIVY,trivy,Trivy,4.5,46.3833
29382,71,saint-igny-de-roche,SAINT-IGNY-DE-ROCHE,saint igny de roche,Saint-Igny-de-Roche,4.3,46.1833
29383,71,anglure-sous-dun,ANGLURE-SOUS-DUN,anglure sous dun,Anglure-sous-Dun,4.36667,46.2333
29384,71,saint-marcelin-de-cray,SAINT-MARCELIN-DE-CRAY,saint marcelin de cray,Saint-Marcelin-de-Cray,4.53333,46.5667
29385,71,alleriot,ALLERIOT,alleriot,Allériot,4.95,46.8167
29386,71,solutre-pouilly,SOLUTRE-POUILLY,solutre pouilly,Solutré-Pouilly,4.71667,46.3
29387,71,mailly,MAILLY,mailly,Mailly,4.11667,46.2167
29388,71,remigny-71,REMIGNY,remigny,Remigny,4.71667,46.9
29389,71,saint-symphorien-des-bois,SAINT-SYMPHORIEN-DES-BOIS,saint symphorien des bois,Saint-Symphorien-des-Bois,4.28333,46.3333
29390,71,saint-julien-sur-dheune,SAINT-JULIEN-SUR-DHEUNE,saint julien sur dheune,Saint-Julien-sur-Dheune,4.53333,46.7667
29391,71,ceron,CERON,ceron,Céron,3.93333,46.2833
29392,71,perrecy-les-forges,PERRECY-LES-FORGES,perrecy les forges,Perrecy-les-Forges,4.2,46.6167
29393,71,davaye,DAVAYE,davaye,Davayé,4.73333,46.3
29394,71,charbonnat,CHARBONNAT,charbonnat,Charbonnat,4.11667,46.7833
29395,71,saint-eusebe-71,SAINT-EUSEBE,saint eusebe,Saint-Eusèbe,4.46667,46.7167
29396,71,saint-marcel-71,SAINT-MARCEL,saint marcel,Saint-Marcel,4.9,46.7833
29397,71,diconne,DICONNE,diconne,Diconne,5.13333,46.7667
29398,71,vitry-en-charollais,VITRY-EN-CHAROLLAIS,vitry en charollais,Vitry-en-Charollais,4.05953,46.4548
29399,71,menetreuil,MENETREUIL,menetreuil,Ménetreuil,5.1,46.5833
29400,71,clayette,LA CLAYETTE,la clayette,La Clayette,4.3,46.2833
29401,71,clux,CLUX,clux,Clux,5.18333,46.95
29402,71,santilly-71,SANTILLY,santilly,Santilly,4.7,46.6167
29403,71,saint-mard-de-vaux,SAINT-MARD-DE-VAUX,saint mard de vaux,Saint-Mard-de-Vaux,4.68333,46.8167
29404,71,brion-71,BRION,brion,Brion,4.20833,46.9083
29405,71,mazille,MAZILLE,mazille,Mazille,4.6,46.3833
29406,71,vire-71,VIRE,vire,Vire,4.83333,46.45
29407,71,epervans,EPERVANS,epervans,Épervans,4.9,46.75
29408,71,toulon-sur-arroux,TOULON-SUR-ARROUX,toulon sur arroux,Toulon-sur-Arroux,4.13333,46.6833
29409,71,saint-gengoux-le-national,SAINT-GENGOUX-LE-NATIONAL,saint gengoux le national,Saint-Gengoux-le-National,4.65,46.6167
29410,71,sainte-helene-71,SAINTE-HELENE,sainte helene,Sainte-Hélène,4.65,46.75
29411,71,morey,MOREY,morey,Morey,4.6,46.8
29412,71,buxy,BUXY,buxy,Buxy,4.68333,46.7167
29413,71,ciry-le-noble,CIRY-LE-NOBLE,ciry le noble,Ciry-le-Noble,4.3,46.6
