id,dep,name,long,lat
720,2,bosmont sur serre,3.86667,49.7333
721,2,missy aux bois,3.25,49.3333
722,2,surfontaine,3.45,49.7333
723,2,dagny lambercy,4.03333,49.7667
724,2,lanchy,3.08333,49.8333
725,2,vaudesson,3.48333,49.4667
726,2,coeuvres et valsery,3.15,49.3333
727,2,epieds,3.45,49.1
728,2,villeneuve saint germain,3.35,49.3833
729,2,alaincourt,3.36667,49.75
730,2,soucy,3.13333,49.3167
731,2,archon,4.11667,49.7417
732,2,pargny filain,3.53333,49.4667
733,2,germaine,3.11667,49.7833
734,2,la neuville housset,3.71667,49.7833
735,2,belleau,3.3,49.1
736,2,paars,3.6,49.3333
737,2,laniscourt,3.55,49.55
738,2,sermoise,3.45,49.3667
739,2,barenton bugny,3.65,49.6333
740,2,quierzy,3.13333,49.5667
741,2,cerizy,3.33333,49.75
742,2,la ferte chevresis,3.56667,49.7333
743,2,ramicourt,3.33333,49.95
744,2,bussiares,3.25,49.0833
745,2,bernot,3.5,49.8667
746,2,lerzy,3.86667,49.9333
747,2,samoussy,3.73333,49.5833
748,2,grougis,3.53333,49.9333
749,2,macquigny,3.55,49.8833
750,2,la flamengrie,3.91667,50
751,2,servais,3.35,49.6167
752,2,bertricourt,4,49.3833
753,2,osly courtil,3.21667,49.4
754,2,verneuil sur serre,3.66667,49.65
755,2,mayot,3.38333,49.7
756,2,wassigny,3.6,50.0167
757,2,barenton cel,3.63333,49.65
758,2,englancourt,3.8,49.9167
759,2,athies sous laon,3.68333,49.5667
760,2,froidestrees,3.9,49.9333
761,2,la malmaison,3.98333,49.5167
762,2,manicamp,3.16667,49.5667
763,2,barenton sur serre,3.68333,49.6667
764,2,audigny,3.65,49.85
765,2,ohis,4.01667,49.9333
766,2,martigny,4.13333,49.8667
767,2,barisis,3.32806,49.5787
768,2,epaux bezu,3.35,49.1
769,2,abbecourt,3.18333,49.6
770,2,hauteville,3.51667,49.8667
771,2,benay,3.31667,49.75
772,2,la neuville en beine,3.15,49.6833
773,2,tupigny,3.6,49.95
774,2,vervins,3.9,49.8333
775,2,dorengt,3.68333,49.9667
776,2,saint gobert,3.81667,49.8
777,2,parcy et tigny,3.335,49.2787
778,2,saint pierre les franqueville,3.82361,49.8195
779,2,mont notre dame,3.58333,49.3
780,2,mont saint martin,3.63333,49.2833
781,2,chierry,3.43333,49.0333
782,2,cutry,3.18333,49.35
783,2,chevennes,3.73333,49.8167
784,2,montigny le franc,3.91667,49.6833
785,2,bourg et comin,3.65,49.4
786,2,saint agnan,3.6,49.0167
787,2,coulonges cohan,3.63639,49.2012
788,2,premontre,3.4,49.55
789,2,courtrizy et fussigny,3.8,49.5167
790,2,jumencourt,3.35,49.5167
791,2,clairfontaine,3.98333,49.9833
792,2,sequehart,3.33333,49.9167
793,2,agnicourt et sechelles,3.95,49.7167
794,2,roucy,3.81667,49.3667
795,2,premont,3.38333,50
796,2,clastres,3.23333,49.7333
797,2,le charmel,3.55,49.1167
798,2,allemant,3.45,49.4667
799,2,mont saint pere,3.48333,49.0667
800,2,parfondeval,4.16667,49.7333
801,2,chivres val,3.43333,49.4
802,2,aubencheul aux bois,3.26667,50.0333
803,2,montfaucon,3.45,48.95
804,2,les autels,4.2257,49.7667
805,2,fontenoy,3.2,49.4167
806,2,crecy au mont,3.31667,49.4833
807,2,morcourt,3.31667,49.8667
808,2,neuville sur margival,3.4,49.45
809,2,cys la commune,3.56667,49.4
810,2,marizy saint mard,3.21667,49.1833
811,2,villeret,3.18333,49.95
812,2,amifontaine,3.91667,49.4833
813,2,fontaine uterte,3.36667,49.9167
814,2,dolignon,4.08333,49.7167
815,2,etaves et bocquiaux,3.45,49.9333
816,2,rocquigny,3.98333,50.0333
817,2,mortiers,3.66667,49.6833
818,2,rozoy sur serre,4.13333,49.7167
819,2,malzy,3.73333,49.9
820,2,bellenglise,3.25,49.9167
821,2,cerny en laonnois,3.66667,49.45
822,2,montloue,4.06667,49.6667
823,2,sainte genevieve,4.07139,49.7195
824,2,neuve maison,4.03333,49.9333
825,2,bezu saint germain,3.4,49.1
826,2,etreaupont,3.91667,49.9
827,2,berthenicourt,3.38333,49.7667
828,2,thiernu,3.8,49.75
829,2,laigny,3.86667,49.85
830,2,aisonville et bernoville,3.53333,49.9333
831,2,crouy,3.36667,49.4
832,2,hirson,4.08333,49.9167
833,2,bagneux,3.28333,49.4667
834,2,autremencourt,3.8,49.7
835,2,la celle sous montmirail,3.46611,48.8648
836,2,conde sur aisne,3.45,49.4
837,2,blerancourt,3.15,49.5167
838,2,monthurel,3.55,49.0167
839,2,petit verly,3.55,49.9667
840,2,soize,4.08333,49.7
841,2,saconin et breuil,3.25,49.3667
842,2,largny sur automne,3.05,49.2667
843,2,sommeron,3.95,49.95
844,2,veslud,3.73333,49.5333
845,2,liesse notre dame,3.80445,49.6095
846,2,chaudun,3.26667,49.3167
847,2,vuillery,3.38333,49.4333
848,2,omissy,3.31667,49.8833
849,2,pavant,3.28333,48.95
850,2,missy sur aisne,3.43333,49.3833
851,2,cugny,3.15,49.7
852,2,parfondru,3.71667,49.5333
853,2,coingt,4.08333,49.7833
854,2,fonsomme,3.4,49.9
855,2,dury,3.12889,49.7506
856,2,royaucourt et chailvet,3.53333,49.5167
857,2,landricourt,3.36667,49.5
858,2,sissonne,3.9,49.5667
859,2,berlise,4.11667,49.6667
860,2,ribemont,3.46667,49.8
861,2,sains richaumont,3.7,49.8167
862,2,filain,3.55,49.4667
863,2,chevregny,3.58333,49.4667
864,2,montchalons,3.73333,49.5167
865,2,brumetz,3.15,49.1
866,2,taillefontaine,3.03333,49.3167
867,2,guny,3.26667,49.5167
868,2,fresnoy le grand,3.41667,49.95
869,2,nouvron vingre,3.2,49.4333
870,2,magny la fosse,3.28333,49.9333
871,2,cuisy en almont,3.25,49.4167
872,2,montbavin,3.51667,49.5333
873,2,vorges,3.65,49.5167
874,2,montescourt lizerolles,3.2575,49.7387
875,2,pont arcy,3.61667,49.3833
876,2,grugies,3.26667,49.8
877,2,bieuxy,3.26667,49.45
878,2,marcy,3.4,49.8333
879,2,braine,3.53333,49.3333
880,2,orgeval,3.7,49.5167
881,2,marest dampcourt,3.15,49.6
882,2,cilly,3.83333,49.7333
883,2,harly,3.31667,49.8333
884,2,rouvroy,3.31667,49.85
885,2,romeny sur marne,3.33333,48.9833
886,2,douchy,3.11667,49.7667
887,2,vauxtin,3.6,49.35
888,2,rogecourt,3.41667,49.6333
889,2,montigny lengrain,3.1,49.3667
890,2,houry,3.85,49.7833
891,2,pierrepont,3.78333,49.65
892,2,dohis,4.13333,49.75
893,2,brasles,3.43333,49.05
894,2,aubigny en laonnois,3.8,49.5
895,2,paissy,3.7,49.4167
896,2,nouvion le comte,3.46667,49.6833
897,2,monceau le neuf et faucouzy,3.61584,49.7698
898,2,raillimont,4.15,49.7083
899,2,dammard,3.2,49.15
900,2,passy sur marne,3.56667,49.0667
901,2,lempire,3.16667,49.9833
902,2,cuiry les chaudardes,3.76667,49.3833
903,2,housset,3.7,49.7833
904,2,billy sur aisne,3.38333,49.3667
905,2,belleu,3.33333,49.3667
906,2,pontavert,3.81667,49.4167
907,2,dizy le gros,4.01667,49.6333
908,2,crouttes sur marne,3.24,48.98
909,2,courmelles,3.31667,49.35
910,2,bichancourt,3.21667,49.5833
911,2,beauvois en vermandois,3.1,49.8167
912,2,priez,3.26667,49.1333
913,2,chassemy,3.5,49.3833
914,2,etrepilly,3.33333,49.0833
915,2,artemps,3.18333,49.7667
916,2,frieres faillouel,3.25,49.6667
917,2,wiege faty,3.73333,49.8833
918,2,saint nicolas aux bois,3.41667,49.6
919,2,gricourt,3.25,49.8833
920,2,blesmes,3.45,49.0333
921,2,ville savoye,3.63333,49.3
922,2,mercin et vaux,3.28333,49.3833
923,2,chevresis monceau,3.56667,49.75
924,2,beaurevoir,3.3,50
925,2,saint bandry,3.16667,49.3667
926,2,vregny,3.41667,49.4167
927,2,vadencourt,3.58333,49.9333
928,2,vierzy,3.28333,49.2833
929,2,caillouel crepigny,3.15,49.6167
930,2,nizy le comte,4.05,49.5667
931,2,vendieres,3.45,48.8667
932,2,buzancy,3.35,49.3167
933,2,jeantes,4.05,49.8
934,2,connigis,3.53333,49.0333
935,2,torcy en valois,3.26667,49.0833
936,2,coucy la ville,3.33333,49.5333
937,2,goudelancourt les pierrepont,3.85473,49.6689
938,2,passy en valois,3.2,49.1667
939,2,montgru saint hilaire,3.33333,49.1833
940,2,mont d origny,3.48333,49.8333
941,2,vassogne,3.73333,49.4167
942,2,maissemy,3.2,49.8833
943,2,rogny,3.81667,49.7667
944,2,venerolles,3.63333,49.9667
945,2,clamecy,3.36667,49.4333
946,2,viel arcy,3.61667,49.3833
947,2,guyencourt,3.83333,49.35
948,2,mennevret,3.55,49.9833
949,2,caulaincourt,3.1,49.8667
950,2,oulchy le chateau,3.35,49.2
951,2,guise,3.63333,49.9
952,2,champs,3.25,49.5333
953,2,sainte preuve,3.91667,49.6167
954,2,proix,3.56667,49.9
955,2,ambleny,3.18333,49.3833
956,2,ribeauville,3.58333,50.05
957,2,tugny et pont,3.15,49.75
958,2,fresnes,3.36973,49.5539
959,2,bourguignon sous montbavin,3.54139,49.5281
960,2,neuvillette,3.46667,49.85
961,2,saint thomas,3.81667,49.5
962,2,marfontaine,3.78333,49.8
963,2,besmont,4.11667,49.8333
964,2,lehaucourt,3.28333,49.9167
965,2,brissy hamegicourt,3.38028,49.7437
966,2,plomion,4.01667,49.8
967,2,savy,3.18333,49.8
968,2,puisieux et clanlieu,3.66667,49.85
969,2,ciry salsogne,3.46667,49.3667
970,2,crupilly,3.75,49.9167
971,2,dommiers,3.21667,49.3333
972,2,etreillers,3.15,49.8167
973,2,chouy,3.25,49.2
974,2,landifay et bertaignemont,3.6,49.8167
975,2,silly la poterie,3.15,49.2
976,2,nauroy,3.25,49.95
977,2,lime,3.55,49.3167
978,2,aubigny aux kaisnes,3.11667,49.7833
979,2,monceau le waast,3.7,49.6167
980,2,cuiry les iviers,4.10973,49.7614
981,2,regny,3.41667,49.8167
982,2,villers saint christophe,3.1,49.7833
983,2,chaillevois,3.51667,49.5167
984,2,vezilly,3.7,49.1833
985,2,lappion,3.96667,49.6167
986,2,fresnes en tardenois,3.55,49.15
987,2,grand rozoy,3.38333,49.2333
988,2,conde sur suippe,3.95,49.4167
989,2,celles les conde,3.56667,49.0167
990,2,cessieres,3.48333,49.5667
991,2,courboin,3.5,49
992,2,verdilly,3.41667,49.0667
993,2,sorbais,3.9,49.9167
994,2,thenailles,3.95,49.8167
995,2,menneville,4,49.4167
996,2,bonneil,3.35,49
997,2,couvron et aumencourt,3.51667,49.65
998,2,chavignon,3.51667,49.4833
999,2,gandelu,3.18333,49.1
1000,2,le thuel,4.07695,49.6495
1001,2,septvaux,3.38333,49.5667
1002,2,neufchatel sur aisne,4.03333,49.4333
1003,2,boncourt,3.95,49.6167
1004,2,monampteuil,3.56667,49.4833
1005,2,villiers saint denis,3.26723,48.9931
1006,2,glennes,3.71667,49.35
1007,2,jussy,3.23333,49.7167
1008,2,croix fonsomme,3.4,49.9167
1009,2,bertaucourt epourdon,3.38333,49.6167
1010,2,bucilly,4.08333,49.8833
1011,2,saint thibaut,3.61667,49.3
1012,2,landouzy la ville,4.05,49.8667
1013,2,goudelancourt les berrieux,3.84917,49.4967
1014,2,colligis crandelain,3.65,49.4833
1015,2,nesles la montagne,3.41667,49.0167
1016,2,la capelle,3.91639,49.9773
1017,2,aizelles,3.81667,49.4833
1018,2,vermand,3.15,49.8667
1019,2,monthiers,3.3,49.1
1020,2,saint pierremont,3.88333,49.7167
1021,2,celles sur aisne,3.48333,49.4167
1022,2,evergnicourt,4.03333,49.4333
1023,2,fossoy,3.48333,49.05
1024,2,muscourt,3.75,49.3667
1025,2,chaudardes,3.78333,49.3833
1026,2,remigny,3.28333,49.7167
1027,2,mons en laonnois,3.55334,49.5373
1028,2,charly sur marne,3.28528,48.9773
1029,2,chateau thierry,3.4,49.05
1030,2,eppes,3.73333,49.55
1031,2,vauxrezis,3.28056,49.4137
1032,2,chatillon les sons,3.68333,49.75
1033,2,vivieres,3.1,49.3
1034,2,coyolles,3.05,49.2333
1035,2,rozieres sur crise,3.35,49.3333
1036,2,thenelles,3.46667,49.8167
1037,2,nogentel,3.4,49.0167
1038,2,la chapelle sur chezy,3.38333,48.95
1039,2,concevreux,3.78333,49.3833
1040,2,grandrieux,4.18333,49.7333
1041,2,origny en thierache,4.01667,49.9
1042,2,achery,3.38333,49.6833
1043,2,lesdins,3.33333,49.9
1044,2,liez,3.28333,49.6833
1045,2,haramont,3.05,49.2833
1046,2,mennessis,3.26667,49.7
1047,2,levergies,3.31667,49.9333
1048,2,ollezy,3.13333,49.7167
1049,2,colonfay,3.7,49.85
1050,2,vauxbuin,3.3,49.3667
1051,2,la vallee mulatre,3.56667,50.0167
1052,2,revillon,3.7,49.3667
1053,2,watigny,4.2,49.9
1054,2,grand verly,3.58333,49.9333
1055,2,troesnes,3.16973,49.1931
1056,2,nouvion et catillon,3.48333,49.7
1057,2,villers helon,3.26667,49.2667
1058,2,buironfosse,3.83333,49.9667
1059,2,courchamps,3.26667,49.1167
1060,2,noyant et aconin,3.33333,49.3333
1061,2,saint simon,3.16667,49.75
1062,2,beautor,3.33333,49.65
1063,2,presles et thierny,3.61667,49.5167
1064,2,monceau les leups,3.48333,49.6667
1065,2,montcornet,4.01723,49.6956
1066,2,viels maisons,3.4,48.9
1067,2,marizy sainte genevieve,3.2,49.1833
1068,2,autreppes,3.85,49.9
1069,2,moy de l aisne,3.36667,49.75
1070,2,any martin rieux,4.2165,49.8833
1071,2,esqueheries,3.75,49.9833
1072,2,trosly loire,3.23333,49.5167
1073,2,fayet,3.25,49.8667
1074,2,harcigny,3.98333,49.8
1075,2,itancourt,3.35,49.8
1076,2,brie,3.4825,49.6009
1077,2,hinacourt,3.28333,49.7333
1078,2,latilly,3.31667,49.15
1079,2,holnon,3.21667,49.8667
1080,2,marchais,3.81667,49.5833
1081,2,parpeville,3.55,49.7667
1082,2,vic sur aisne,3.11667,49.4
1083,2,vigneux hocquet,3.98333,49.7333
1084,2,vezaponin,3.23333,49.4667
1085,2,braye en thierache,3.96667,49.7833
1086,2,retheuil,3.01667,49.3167
1087,2,fesmy le sart,3.67834,50.042
1088,2,corbeny,3.81667,49.4667
1089,2,fluquieres,3.15,49.8
1090,2,pont saint mard,3.28333,49.5
1091,2,montlevon,3.53333,48.9667
1092,2,epagny,3.25,49.4667
1093,2,vincy reuil et magny,4.05,49.7167
1094,2,montigny sous marle,3.8,49.75
1095,2,bois les pargny,3.65,49.7167
1096,2,renneval,4.05,49.7333
1097,2,travecy,3.35,49.6833
1098,2,lesges,3.5,49.3
1099,2,crecy sur serre,3.61667,49.7
1100,2,la selve,4,49.5667
1101,2,neuville saint amand,3.33333,49.8167
1102,2,bouresches,3.3,49.0667
1103,2,beaume,4.15,49.8333
1104,2,le nouvion en thierache,3.78333,50.0167
1105,2,erlon,3.71667,49.7167
1106,2,viry noureuil,3.25,49.6333
1107,2,lizy,3.46667,49.5167
1108,2,dravegny,3.63333,49.2333
1109,2,suzy,3.46667,49.55
1110,2,deuillet,3.35,49.6333
1111,2,molinchart,3.53333,49.5667
1112,2,la ville aux bois les pontavert,3.84973,49.4278
1113,2,arrancy,3.75,49.4833
1114,2,saint christophe a berry,3.13333,49.4167
1115,2,gronard,3.88333,49.7833
1116,2,crepy,3.51389,49.6042
1117,2,bruyeres et montberault,3.66667,49.5167
1118,2,bethancourt en vaux,3.15,49.6167
1119,2,vauxaillon,3.4,49.4833
1120,2,charteves,3.5,49.0833
1121,2,marcy sous marle,3.73333,49.7333
1122,2,clacy et thierret,3.56667,49.55
1123,2,goussancourt,3.66667,49.1667
1124,2,margival,3.4,49.4333
1125,2,barzy sur marne,3.55,49.0833
1126,2,pinon,3.45,49.4833
1127,2,brancourt en laonnois,3.41667,49.5167
1128,2,vassens,3.15,49.4667
1129,2,essigny le grand,3.28333,49.7667
1130,2,cheret,3.68333,49.5167
1131,2,essigny le petit,3.36667,49.9
1132,2,mareuil en dole,3.55,49.25
1133,2,saint quentin,3.28333,49.85
1134,2,vendhuile,3.21667,50.0167
1135,2,contescourt,3.23333,49.8
1136,2,monnes,3.21667,49.15
1137,2,domptin,3.28333,49.0167
1138,2,besme,3.16667,49.5333
1139,2,vauxcere,3.63333,49.35
1140,2,molain,3.51667,50.0167
1141,2,ployart et vaurseine,3.74445,49.4884
1142,2,hautevesnes,3.23333,49.1167
1143,2,couvrelles,3.48333,49.35
1144,2,buire,4.05,49.9
1145,2,aulnois sous laon,3.6,49.6167
1146,2,courmont,3.56667,49.15
1147,2,pargnan,3.7,49.4
1148,2,martigny courpierre,3.68333,49.4833
1149,2,saint mard,3.58334,49.387
1150,2,coucy le chateau auffrique,3.3225,49.5203
1151,2,dallon,3.23333,49.8167
1152,2,armentieres sur ourcq,3.38333,49.1833
1153,2,mezieres sur oise,3.4,49.7667
1154,2,bergues sur sambre,3.71667,50.0333
1155,2,la neuville bosmont,3.85,49.7167
1156,2,montreuil aux lions,3.2,49.0167
1157,2,meurival,3.76667,49.35
1158,2,septmonts,3.35,49.3333
1159,2,pleine selve,3.51667,49.7833
1160,2,bellicourt,3.23333,49.95
1161,2,ancienville,3.21667,49.2167
1162,2,leschelle,3.76667,49.9667
1163,2,fieulaine,3.45,49.8833
1164,2,villers agron aiguizy,3.7,49.15
1165,2,fere en tardenois,3.51667,49.2
1166,2,cramaille,3.45,49.2333
1167,2,homblieres,3.36667,49.85
1168,2,ognes,3.19417,49.6109
1169,2,gouy,3.25473,50.0017
1170,2,ressons le long,3.15,49.3833
1171,2,bucy les pierrepont,3.9,49.65
1172,2,nouvion le vineux,3.61667,49.5
1173,2,rozoy bellevalle,3.45,48.9167
1174,2,rouvroy sur serre,4.16667,49.7167
1175,2,versigny,3.43333,49.65
1176,2,assis sur serre,3.56667,49.6833
1177,2,vaux andigny,3.51667,50.0167
1178,2,fontaine les vervins,3.9,49.85
1179,2,luzoir,3.96667,49.9333
1180,2,montbrehain,3.35,49.9667
1181,2,erloy,3.81667,49.9
1182,2,papleux,3.88333,50.0167
1183,2,seboncourt,3.48333,49.95
1184,2,hannapes,3.61667,49.9667
1185,2,monceau sur oise,3.7,49.9
1186,2,froidmont cohartille,3.7,49.6833
1187,2,resigny,4.2,49.7333
1188,2,sery les mezieres,3.41667,49.7667
1189,2,merlieux et fouquerolles,3.5,49.5167
1190,2,l epine aux bois,3.45,48.8833
1191,2,andelain,3.36667,49.6333
1192,2,jeancourt,3.15,49.9333
1193,2,essises,3.41667,48.9667
1194,2,villers cotterets,3.08333,49.25
1195,2,soupir,3.6,49.4167
1196,2,camelin,3.13417,49.5248
1197,2,longueval barbonval,3.65278,49.3595
1198,2,gergny,3.91667,49.9167
1199,2,bohain en vermandois,3.45,49.9833
1200,2,wimy,4,49.9333
1201,2,mondrepuis,4.06667,49.9667
1202,2,chamouille,3.66667,49.4667
1203,2,rougeries,3.8,49.8
1204,2,hary,3.93333,49.7833
1205,2,iviers,4.13333,49.7833
1206,2,noroy sur ourcq,3.21667,49.2
1207,2,danizy,3.38333,49.65
1208,2,gauchy,3.26667,49.8167
1209,2,laffaux,3.41667,49.45
1210,2,pouilly sur serre,3.58333,49.6833
1211,2,trucy,3.61667,49.4667
1212,2,vesles et caumont,3.78333,49.6667
1213,2,oulchy la ville,3.35,49.2167
1214,2,bourguignon sous coucy,3.16667,49.55
1215,2,coucy les eppes,3.76667,49.55
1216,2,juvincourt et damary,3.9,49.45
1217,2,trefcon,3.1,49.8667
1218,2,voyenne,3.71667,49.7167
1219,2,launoy,3.4,49.2667
1220,2,craonnelle,3.76667,49.4333
1221,2,vendresse beaulne,3.66667,49.4333
1222,2,braye en laonnois,3.61667,49.4333
1223,2,sancy les cheminots,3.46667,49.4333
1224,2,remies,3.53333,49.6833
1225,2,pierremande,3.25,49.5667
1226,2,cerny les bucy,3.53333,49.5833
1227,2,pasly,3.3,49.4
1228,2,autreville,3.23333,49.5833
1229,2,oeuilly,3.68333,49.3833
1230,2,saint paul aux bois,3.2,49.5333
1231,2,lucy le bocage,3.28333,49.05
1232,2,coupru,3.26667,49.0333
1233,2,augy,3.51667,49.3333
1234,2,essomes sur marne,3.36667,49.0333
1235,2,venizel,3.38333,49.3667
1236,3,neure,2.98333,46.75
1237,3,andelaroche,3.75,46.25
1238,3,limoise,3.05,46.6833
1239,3,vendat,3.35,46.15
1240,3,louchy montfand,3.25,46.3167
1241,3,desertines,2.61667,46.35
1242,3,montaiguet en forez,3.8,46.2667
1243,3,saint yorre,3.46667,46.0667
1244,3,garnat sur engievre,3.65,46.6333
1245,3,arronnes,3.56667,46.0667
1246,3,chezelle,3.11667,46.2167
1247,3,chatelus,3.73389,46.1931
1248,3,la chapelle aux chasses,3.53333,46.6667
1249,3,saint palais,2.3,46.4333
1250,3,fleuriel,3.16667,46.2833
1251,3,lavault sainte anne,2.6,46.3167
1252,3,bayet,3.26667,46.25
1253,3,servilly,3.6,46.2833
1254,3,chatillon,3.13333,46.4667
1255,3,huriel,2.48333,46.3667
1256,3,deux chaises,3.03333,46.3833
1257,3,saint priest en murat,2.91667,46.35
1258,3,villebret,2.63333,46.2667
1259,3,neuilly en donjon,3.88333,46.35
1260,3,saint fargeol,2.63333,46.1333
1261,3,isle et bardais,2.8,46.6833
1262,3,domerat,2.53333,46.35
1263,3,taxat senat,3.13333,46.2
1264,3,saint menoux,3.15,46.5833
1265,3,archignat,2.41667,46.3833
1266,3,saligny sur roudon,3.75,46.4667
1267,3,montord,3.23333,46.3
1268,3,souvigny,3.18333,46.5333
1269,3,louroux hodement,2.71667,46.4667
1270,3,hyds,2.83333,46.2833
1271,3,buxieres les mines,2.96667,46.4667
1272,3,beaulon,3.66667,46.6
1273,3,valignat,3.06667,46.1833
1274,3,doyet,2.8,46.3333
1275,3,vallon en sully,2.6,46.5333
1276,3,meaulne,2.61667,46.6
1277,3,bourbon l archambault,3.05,46.5833
1278,3,neris les bains,2.66667,46.2833
1279,3,lavoine,3.7,45.9667
1280,3,liernolles,3.76667,46.3833
1281,3,meillers,3.08333,46.5
1282,3,arfeuilles,3.7275,46.1562
1283,3,bouce,3.48333,46.3167
1284,3,teillet argenty,2.51195,46.2595
1285,3,yzeure,3.35,46.5667
1286,3,gannat,3.2,46.1
1287,3,loddes,3.76667,46.2833
1288,3,chouvigny,3,46.1333
1289,3,la ferte hauterive,3.33333,46.4
1290,3,espinasse vozelle,3.31667,46.1333
1291,3,neuvy,3.28333,46.55
1292,3,chappes,2.92667,46.3878
1293,3,theneuille,2.86667,46.5833
1294,3,saint ennemond,3.41667,46.6667
1295,3,montlucon,2.6,46.3333
1296,3,vitray,2.66667,46.6167
1297,3,cressanges,3.16667,46.45
1298,3,autry issards,3.13333,46.55
1299,3,viplaix,2.38333,46.45
1300,3,chazemais,2.53333,46.4833
1301,3,saint leger sur vouzance,3.93333,46.4
1302,3,besson,3.26667,46.4667
1303,3,mesples,2.35,46.4333
1304,3,ferrieres sur sichon,3.63333,46.0167
1305,3,le montet,3.05,46.4
1306,3,treteau,3.53333,46.3667
1307,3,saint bonnet troncais,2.69334,46.66
1308,3,ainay le chateau,2.7,46.7167
1309,3,braize,2.65,46.6667
1310,3,vaumas,3.63333,46.45
1311,3,valigny,2.81667,46.7167
1312,3,saint remy en rollat,3.4,46.1833
1313,3,montilly,3.25,46.6167
1314,3,arpheuilles saint priest,2.68333,46.2333
1315,3,saint bonnet de four,2.91667,46.3167
1316,3,chamblet,2.7,46.3333
1317,3,colombier,2.8,46.2667
1318,3,paray le fresil,3.61667,46.65
1319,3,saint germain de salles,3.21667,46.1833
1320,3,le brethon,2.71667,46.5667
1321,3,le mayet de montagne,3.66667,46.0667
1322,3,beaune d allier,2.88333,46.2833
1323,3,thionne,3.56667,46.4
1324,3,gouise,3.43333,46.4167
1325,3,bressolles,3.31667,46.5167
1326,3,montoldre,3.45,46.3333
1327,3,saint loup,3.38333,46.35
1328,3,fourilles,3.2,46.2333
1329,3,le bouchaud,3.88333,46.3
1330,3,gipcy,3.06667,46.5
1331,3,saint victor,2.60806,46.395
1332,3,neuilly le real,3.41667,46.45
1333,3,saint christophe,3.57556,46.1667
1334,3,mercy,3.51667,46.45
1335,3,le mayet d ecole,3.23333,46.1667
1336,3,chamberat,2.41667,46.4167
1337,3,monetay sur allier,3.3,46.3833
1338,3,malicorne,2.78333,46.3
1339,3,verneuil en bourbonnais,3.25,46.3333
1340,3,cindre,3.56667,46.3167
1341,3,bellerive sur allier,3.4,46.1167
1342,3,perigny,3.55,46.25
1343,3,barrais bussolles,3.73333,46.2833
1344,3,saint prix,3.65,46.2333
1345,3,blomard,2.98333,46.2833
1346,3,luneau,3.95,46.3667
1347,3,saint martin des lais,3.65,46.6667
1348,3,courcais,2.43333,46.4667
1349,3,saulzet,3.21667,46.1333
1350,3,ussel d allier,3.18333,46.2167
1351,3,saint pierre laval,3.78333,46.2
1352,3,marcillat en combraille,2.63333,46.1667
1353,3,saint didier la foret,3.34389,46.2253
1354,3,mazerier,3.18333,46.1333
1355,3,durdat larequille,2.7,46.25
1356,3,monteignet sur l andelot,3.25,46.1167
1357,3,saint priest d andelot,3.16667,46.0667
1358,3,gennetines,3.40861,46.6364
1359,3,busset,3.51667,46.0667
1360,3,givarlais,2.65,46.45
1361,3,echassieres,2.93333,46.1833
1362,3,chatelperron,3.65,46.3833
1363,3,charmes,3.25,46.0833
1364,3,villefranche d allier,2.86667,46.4
1365,3,brugheas,3.36667,46.0833
1366,3,saint martinien,2.46667,46.3333
1367,3,le breuil,3.65833,46.1833
1368,3,saint pourcain sur sioule,3.28333,46.3
1369,3,sazeret,2.96667,46.35
1370,3,vichy,3.41667,46.1167
1371,3,vernusse,2.98333,46.2833
1372,3,jaligny sur besbre,3.59195,46.3798
1373,3,droiturier,3.71667,46.2333
1374,3,le vernet,3.46278,46.1087
1375,3,herisson,2.71667,46.5167
1376,3,deneuille les chantelle,3.14667,46.2453
1377,3,coulandon,3.25,46.55
